# 0 [Transport distribution function (in units of 1/hbar^2*eV*fs/angstrom) vs energy in eV]
# Energy(eV) TDF_xx TDF_xy TDF_yy
 -5.0380000E+00    2.9980188E+02   -2.5905975E-13    3.0307773E+01
 -5.0370000E+00    1.3559512E+02   -1.8868829E-12    1.1788100E+02
 -5.0360000E+00    4.1277530E-25    1.5229250E-14    3.8777245E+01
 -5.0350000E+00    5.1423990E+00    8.5064394E-14    1.0660056E+02
 -5.0340000E+00    7.9003709E+01    4.9492011E-13    2.1690015E+02
 -5.0330000E+00    6.4109688E+01    3.8810630E-13    1.4968425E+02
 -5.0320000E+00    3.6535897E+02    1.3223647E-12    2.7163841E+02
 -5.0310000E+00    1.7916053E+02   -6.6311562E-13    5.8286378E+01
 -5.0300000E+00    4.7831466E-27    3.5203800E-16    5.2849060E+01
 -5.0290000E+00    3.8016211E+01    2.2232739E-13    3.1518999E+02
 -5.0280000E+00    4.2338142E+01    1.3078651E-12    2.9211188E-01
 -5.0270000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0260000E+00    1.6164450E+02    5.8385107E-13    9.2906178E+01
 -5.0250000E+00    9.1841889E+01    1.1599690E-13    7.1703545E+01
 -5.0240000E+00    1.0294838E+02    3.4605742E-13    9.2177334E+01
 -5.0230000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0220000E+00    9.5537803E+01    6.0318388E-13    6.8885608E+01
 -5.0210000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0200000E+00    7.6696080E+01    9.5697443E-13    9.1589493E+01
 -5.0190000E+00    1.7253754E+01    4.5045463E-13    1.2249368E+02
 -5.0180000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0170000E+00    1.4014615E+02   -2.9192553E-13    2.8059370E+00
 -5.0160000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0150000E+00    1.9142436E+01   -3.4219086E-13    2.0057662E+02
 -5.0140000E+00    1.7211112E+02    1.5844452E-12    1.1424258E+02
 -5.0130000E+00    7.9229034E+00   -2.0976106E-13    9.0738035E+01
 -5.0120000E+00    4.2136116E+00   -4.2822189E-13    1.0643823E+02
 -5.0110000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0100000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0090000E+00    4.6188985E+01    3.4412414E-13    9.3207068E+01
 -5.0080000E+00    1.4001891E+02   -2.3528038E-12    2.4673399E+02
 -5.0070000E+00    5.5517196E-01    7.1531422E-14    1.1543175E+02
 -5.0060000E+00    6.4036984E+01    2.6679287E-13    1.0021371E+02
 -5.0050000E+00    2.9422487E+01   -2.4920914E-13    5.8981850E+01
 -5.0040000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -5.0030000E+00    3.0019736E+02    1.3532972E-12    1.7905028E+02
 -5.0020000E+00    1.2313610E+02    2.2310071E-12    1.0133775E+01
 -5.0010000E+00    5.2484572E+01    4.8332042E-16    4.4473077E-01
 -5.0000000E+00    1.6434457E+02    7.1144766E-13    1.5840682E+02
 -4.9990000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9980000E+00    1.3220741E+02   -5.5098528E-14    1.7740353E+02
 -4.9970000E+00    1.3710353E+02    8.4677738E-13    4.5258714E+01
 -4.9960000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9950000E+00    3.9322238E+02    8.0811174E-13    1.4168354E+02
 -4.9940000E+00    1.0095656E+02   -1.5988240E-12    1.2716554E+02
 -4.9930000E+00    7.2993331E+01   -7.3464704E-14    5.5304389E+01
 -4.9920000E+00    1.1479765E+02   -2.0086797E-12    1.7612602E+02
 -4.9910000E+00    2.3876915E+02    6.0511717E-13    7.0103709E+01
 -4.9900000E+00    1.2645253E+01    1.9912801E-13    4.0990850E+01
 -4.9890000E+00    1.9141926E+02   -8.1681151E-14    5.2230995E+01
 -4.9880000E+00    4.3018257E+02   -3.2479132E-13    1.8005277E+02
 -4.9870000E+00    3.7753713E+01   -6.2589994E-14    3.0332720E-01
 -4.9860000E+00    1.0484716E+01   -4.4465479E-14    1.1746926E+02
 -4.9850000E+00    1.8532007E+01   -2.4166021E-13    8.9955479E+01
 -4.9840000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9830000E+00    1.1834927E+02   -1.3919628E-12    1.3563128E+02
 -4.9820000E+00    2.2935601E+01   -1.4789605E-13    9.6108001E+00
 -4.9810000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9800000E+00    1.4558727E+01    1.0729713E-13    7.1877794E+01
 -4.9790000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9780000E+00    3.8671923E+01   -1.0633049E-13    5.3319861E+01
 -4.9770000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9760000E+00    1.5102617E+02    1.0188394E-12    1.1201050E+02
 -4.9750000E+00    2.2912238E+01   -3.4856432E-13    5.3029063E-27
 -4.9740000E+00    2.4854594E+02   -6.9707653E-13    1.0653464E+02
 -4.9730000E+00    4.2510965E+01    6.0112977E-14    9.0628251E+01
 -4.9720000E+00    1.1874328E+01    3.1319163E-13    1.0797736E+02
 -4.9710000E+00    4.0054044E-01    1.0004733E-13    2.7814162E+02
 -4.9700000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9690000E+00    1.2256152E+02   -4.3402174E-13    9.8620301E+01
 -4.9680000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9670000E+00    7.6260975E+00    1.5562918E-13    8.5085431E+01
 -4.9660000E+00    3.8452430E+00    5.6065169E-14    2.5802288E+02
 -4.9650000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9640000E+00    9.3713775E+01    1.5079597E-13    6.0952371E+01
 -4.9630000E+00    1.5393015E+02    1.3919628E-13    1.9240700E+02
 -4.9620000E+00    2.3665029E+01   -1.8076184E-13    1.1155309E+02
 -4.9610000E+00    3.8185962E+01    3.9402697E-13    4.2431580E-02
 -4.9600000E+00    8.4663292E+01    5.6065169E-14    1.5827803E+02
 -4.9590000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9580000E+00    9.6036231E+01    3.5572383E-13    1.4662377E+01
 -4.9570000E+00    2.1791918E+02   -4.7172073E-13    6.2492753E+01
 -4.9560000E+00    6.3585772E+01   -1.2778992E-12    7.7694804E+01
 -4.9550000E+00    1.9629560E+01    2.8032584E-14    3.0909003E+02
 -4.9540000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9530000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9520000E+00    1.1589200E+02    6.7278203E-13    5.4193478E+01
 -4.9510000E+00    2.1852740E+02   -2.1981413E-12    4.2199107E+01
 -4.9500000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9490000E+00    2.5155832E+02   -1.1348363E-12    7.1540091E+01
 -4.9480000E+00    1.1518426E+01   -5.1135300E-13    6.4398086E+01
 -4.9470000E+00    1.4144685E+01    6.4764936E-14    2.3298555E+01
 -4.9460000E+00    3.1524516E+02   -9.0090926E-13    1.5684746E+02
 -4.9450000E+00    1.6075037E+02   -2.2909388E-13    1.2816714E+02
 -4.9440000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9430000E+00    3.5713685E+02   -8.6997676E-13    2.4535276E+02
 -4.9420000E+00    1.7977328E+02   -4.2145541E-13    5.8262320E+01
 -4.9410000E+00    1.0437946E+02   -9.1250895E-13    4.3896661E+01
 -4.9400000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9390000E+00    2.0585969E-26    2.2083608E-15    2.7970298E+01
 -4.9380000E+00    3.0577794E+02   -6.4958265E-13    8.5967091E+01
 -4.9370000E+00    5.5839422E+01    4.5423529E-13    2.3792581E+02
 -4.9360000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9350000E+00    8.2765446E+01   -5.4424836E-13    9.6078050E+01
 -4.9340000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9330000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9320000E+00    1.1669127E+02   -1.3049651E-12    4.4481376E+01
 -4.9310000E+00    1.4675361E+01   -4.0405587E-13    2.6549035E+01
 -4.9300000E+00    5.4495633E+01   -5.6065169E-13    2.0753904E+02
 -4.9290000E+00    2.4815620E+02    2.4301351E-12    6.5837639E+01
 -4.9280000E+00    2.1087474E+01    6.3798296E-14    6.8503526E-01
 -4.9270000E+00    1.1645471E+01    5.8405426E-15    4.0463238E-30
 -4.9260000E+00    9.5691239E+01    7.2304735E-13    8.2978453E+00
 -4.9250000E+00    3.8503889E+01   -2.9965866E-13    5.7971590E+01
 -4.9240000E+00    8.3644962E+01    1.2334337E-12    9.8193733E+01
 -4.9230000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9220000E+00    5.5418279E+01   -1.1754353E-12    1.0896491E+02
 -4.9210000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9200000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9190000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9180000E+00    1.9809812E+02    1.0053065E-13    1.3372680E+02
 -4.9170000E+00    9.7411522E+01    3.5054324E-13    3.6256783E+01
 -4.9160000E+00    2.1453411E+02   -7.9844533E-13    1.5127167E+01
 -4.9150000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9140000E+00    7.0762050E+01   -9.5504115E-13    5.1041721E+01
 -4.9130000E+00    5.9055850E-30    1.8733809E-14    1.2793858E+02
 -4.9120000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9110000E+00    6.8427491E+01   -2.2812724E-13    4.4935255E+02
 -4.9100000E+00    1.0521744E+02    1.0826377E-13    5.2244501E+01
 -4.9090000E+00    2.3985007E+01    4.9395347E-13    8.0170949E+00
 -4.9080000E+00    1.2967708E+01   -1.6432894E-14    5.7686187E+01
 -4.9070000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9060000E+00    2.8205477E-01   -1.0608883E-13    5.7308199E+01
 -4.9050000E+00    1.1483580E+02   -8.3324440E-13    3.4417371E+02
 -4.9040000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9030000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.9020000E+00    1.0609734E+02   -7.5397986E-14    4.3718099E+01
 -4.9010000E+00    1.3731319E+01    1.5650142E-13    1.0665111E-03
 -4.9000000E+00    1.0554851E+02    1.5118263E-12    4.0283351E+01
 -4.8990000E+00    1.6000218E+02    9.3570833E-13    7.5188182E+01
 -4.8980000E+00    1.1095402E+02    6.0801709E-13    6.1223322E+01
 -4.8970000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8960000E+00    2.7444073E+02   -7.9071221E-13    3.4030073E+01
 -4.8950000E+00    9.1542388E+00    5.0265324E-13    2.1090888E+02
 -4.8940000E+00    1.1844466E+02    2.0299458E-12    8.8122306E+01
 -4.8930000E+00    1.1271412E+01    2.7259272E-13    5.4251566E+01
 -4.8920000E+00    5.1938140E+01    6.2444998E-13    5.3503983E+01
 -4.8910000E+00    5.9888417E+01   -1.8636835E-12    2.5141017E+01
 -4.8900000E+00    1.9635365E+02   -1.1213034E-12    9.4114372E+01
 -4.8890000E+00    3.8655675E+02   -1.3880962E-12    1.2634294E+02
 -4.8880000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8870000E+00    9.2788079E+00    1.5272925E-13    3.4012429E+01
 -4.8860000E+00    3.8086244E+02   -3.0372459E-12    1.2330421E+02
 -4.8850000E+00    4.6316777E+01    8.7529328E-13    3.3754730E+01
 -4.8840000E+00    1.7557764E-27    3.9727753E-15    2.8813572E+01
 -4.8830000E+00    1.3952718E+00    1.5780412E-13    3.8452967E+01
 -4.8820000E+00    3.2674790E+00    1.4399540E-13    6.3458120E-27
 -4.8810000E+00    2.4690716E+02   -6.3798296E-13    7.5273164E+01
 -4.8800000E+00    1.1128365E+02   -1.3919628E-13    2.3497772E+02
 -4.8790000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8780000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8770000E+00    1.2336950E+02   -1.6626222E-13    9.9820370E+01
 -4.8760000E+00    2.6037229E+01   -1.2584455E-13    2.8068945E-02
 -4.8750000E+00    1.1794793E+01    3.0062530E-13    2.8070801E+01
 -4.8740000E+00    2.6019137E+02    2.8902561E-13    8.1131473E+01
 -4.8730000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8720000E+00    2.0071637E+00    1.3687014E-13    9.3333713E-27
 -4.8710000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8700000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8690000E+00    2.1070313E+02    1.2952987E-13    6.0797170E+01
 -4.8680000E+00    3.5212654E+01   -6.6698218E-13    3.6650361E+00
 -4.8670000E+00    1.1372108E+02    1.1744686E-13    7.4140871E+01
 -4.8660000E+00    1.7272773E+01    4.2306811E-14    3.2741355E+01
 -4.8650000E+00    2.5283356E+02    4.5238791E-13    3.8075834E+01
 -4.8640000E+00    8.0384146E+00    1.4402949E-13    1.1062470E+01
 -4.8630000E+00    5.7280058E+01   -8.9607606E-13    3.6124708E+01
 -4.8620000E+00    1.9113190E-01   -2.2776475E-14    1.7834040E+01
 -4.8610000E+00    8.2177178E+01    3.3639101E-13    4.0078288E+01
 -4.8600000E+00    7.4498372E+01    2.6099303E-13    2.1524913E+01
 -4.8590000E+00    1.7408010E+02    1.0053065E-13    5.9880871E+01
 -4.8580000E+00    2.6346578E+02   -1.5311591E-12    1.8849399E+02
 -4.8570000E+00    1.2278554E-01   -6.2589994E-14    2.2091466E+02
 -4.8560000E+00    2.5448378E-01   -4.1143204E-14    6.6519606E-27
 -4.8550000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8540000E+00    1.2175587E+00    3.5532417E-14    2.1584763E+02
 -4.8530000E+00    2.6087412E+02    4.8259544E-13    9.1929866E+01
 -4.8520000E+00    6.4800692E+00    4.0598915E-14    2.0095520E-01
 -4.8510000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8500000E+00    5.0376086E+01    3.1479263E-13    1.0471159E-02
 -4.8490000E+00    6.1819530E-28    7.9898583E-16    5.1819530E+00
 -4.8480000E+00    7.6953518E+00    9.4692310E-14    2.0520480E+02
 -4.8470000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8460000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8450000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8440000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8430000E+00    1.2246207E+01    8.1931874E-13    4.3653525E+01
 -4.8420000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8410000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8400000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8390000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8380000E+00    6.5497145E+01   -6.9791469E-13    1.9070630E+02
 -4.8370000E+00    6.8221115E+01    4.5117961E-13    8.4515003E-01
 -4.8360000E+00    2.2282525E+02    2.2406735E-12    1.0124818E+01
 -4.8350000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8340000E+00    1.2392227E+02    3.4412414E-13    1.7176124E+01
 -4.8330000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8320000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8310000E+00    3.8975361E+02    6.2251670E-13    1.3088592E+02
 -4.8300000E+00    2.9916781E+02    8.3517769E-13    1.0419555E+02
 -4.8290000E+00    2.3852543E+02   -1.8714167E-12    1.8111686E+02
 -4.8280000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8270000E+00    2.5166551E+02   -1.5698247E-12    6.8370824E+01
 -4.8260000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8250000E+00    7.3563561E+01   -3.4122422E-13    1.4180027E+01
 -4.8240000E+00    3.7870140E+02    2.4359349E-12    2.9097610E+02
 -4.8230000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8220000E+00    5.8972717E+01   -2.9385882E-13    3.2911833E+01
 -4.8210000E+00    1.1750254E+02    5.5291856E-13    1.9045630E+01
 -4.8200000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8190000E+00    4.9076046E+02   -5.0265324E-13    1.1751059E+02
 -4.8180000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8170000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8160000E+00    2.2143492E-26    1.7176476E-15    1.8720136E+01
 -4.8150000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8140000E+00    3.3054950E+02    5.9158419E-13    1.1853527E+02
 -4.8130000E+00    1.9339667E+02    5.3165246E-14    8.8117864E-01
 -4.8120000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8110000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8100000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8090000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8080000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8070000E+00    2.7738502E+02    5.5678512E-13    5.5251232E+01
 -4.8060000E+00    3.3257305E-27    1.3785504E-15    8.8447345E+01
 -4.8050000E+00    9.1175855E+01    1.3455641E-12    3.0968054E+02
 -4.8040000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8030000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.8020000E+00    6.9133848E+01   -1.9488084E-12    5.7486193E-02
 -4.8010000E+00    1.4785103E+00   -4.5915440E-14    1.7143356E+02
 -4.8000000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7990000E+00    1.5195144E+01    8.9897598E-14    5.3872714E+01
 -4.7980000E+00    2.8227717E+02    2.2774058E-12    7.7668068E+01
 -4.7970000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7960000E+00    6.7353228E+01    9.4730802E-14    6.4388204E+00
 -4.7950000E+00    3.6433736E+00   -6.8631500E-14    1.6408760E+02
 -4.7940000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7930000E+00    9.1940909E+01    4.3692166E-13    4.1012505E+01
 -4.7920000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7910000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7900000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7890000E+00    6.9953377E+01   -9.5890771E-13    1.1215893E+01
 -4.7880000E+00    3.3393564E+01    2.8999225E-14    2.6385439E+01
 -4.7870000E+00    2.6012392E+02   -1.0053065E-12    3.3532833E+01
 -4.7860000E+00    6.5181659E+01   -6.5453668E-13    1.9280042E-01
 -4.7850000E+00    3.2238043E+02    1.6123569E-12    1.9249111E+02
 -4.7840000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7830000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7820000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7810000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7800000E+00    4.5470855E+01    6.1285029E-13    9.5524370E+01
 -4.7790000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7780000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7770000E+00    9.1937308E-27   -3.4713272E-16    2.5361152E+01
 -4.7760000E+00    6.8256157E-25   -2.3225691E-15    1.3108818E+01
 -4.7750000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7740000E+00    1.8661642E+02   -2.0492786E-13    6.1418123E+01
 -4.7730000E+00    3.6586050E+02    3.7892321E-13    1.2258383E+02
 -4.7720000E+00    3.1905076E+02   -1.8366176E-13    1.5862780E+02
 -4.7710000E+00    2.4318718E+02   -7.0371453E-13    6.7109696E+01
 -4.7700000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7690000E+00    1.0201087E+02    1.8559504E-13    5.4679350E+01
 -4.7680000E+00    6.8645766E+01    1.7101991E-13    1.8960535E-03
 -4.7670000E+00    2.6232561E+02   -1.4963600E-12    6.9352234E+01
 -4.7660000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7650000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7640000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7630000E+00    2.7656258E+02   -1.4692941E-12    7.0997157E+01
 -4.7620000E+00    7.2612509E+01    3.1415827E-14    2.6274351E+01
 -4.7610000E+00    5.4479597E+01    2.8274245E-14    1.7379517E+02
 -4.7600000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7590000E+00    2.8719099E+02    3.4799070E-13    1.9333009E+02
 -4.7580000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7570000E+00    0.0000000E+00    0.0000000E+00    0.0000000E+00
 -4.7560000E+00    8.5496548E+01   -5.5098528E-14    2.5467309E+01
 -4.7550000E+00    1.8531712E+00   -6.6698218E-14    1.1871618E+02
